timestamp,open,high,low,close,volume,Timestamp
2026-01-14 21:00:00+00:00,1.1645,1.16455,1.1593,1.16088,83253.1,2026-01-14 21:00:00+00:00
2026-01-15 21:00:00+00:00,1.16087,1.16273,1.15843,1.1595,97524.0,2026-01-15 21:00:00+00:00
2026-01-17 21:00:00+00:00,1.15815,1.16268,1.15777,1.16241,9014.51,2026-01-17 21:00:00+00:00
2026-01-18 21:00:00+00:00,1.1624,1.16487,1.16043,1.16393,85755.55,2026-01-18 21:00:00+00:00
2026-01-19 21:00:00+00:00,1.16395,1.17688,1.16324,1.1727,164079.84,2026-01-19 21:00:00+00:00
2026-01-20 21:00:00+00:00,1.1727,1.1743,1.16697,1.16728,129703.53,2026-01-20 21:00:00+00:00
2026-01-21 21:00:00+00:00,1.16727,1.17591,1.16727,1.17538,90835.9138,2026-01-21 21:00:00+00:00
2026-01-22 21:00:00+00:00,1.17537,1.18336,1.17283,1.1828,113910.46,2026-01-22 21:00:00+00:00
2026-01-24 21:00:00+00:00,1.18661,1.18976,1.18506,1.18602,10062.52,2026-01-24 21:00:00+00:00
2026-01-25 21:00:00+00:00,1.18601,1.19069,1.18347,1.18738,149513.18,2026-01-25 21:00:00+00:00
2026-01-26 21:00:00+00:00,1.18736,1.20822,1.18502,1.20227,195945.88,2026-01-26 21:00:00+00:00
2026-01-27 21:00:00+00:00,1.20227,1.20257,1.18957,1.19808,189148.98,2026-01-27 21:00:00+00:00
2026-01-28 21:00:00+00:00,1.19807,1.19964,1.19059,1.19674,183837.32,2026-01-28 21:00:00+00:00
2026-01-29 21:00:00+00:00,1.19673,1.19729,1.18489,1.1849,227228.13,2026-01-29 21:00:00+00:00
2026-01-31 21:00:00+00:00,1.18492,1.18569,1.18395,1.18461,10395.42,2026-01-31 21:00:00+00:00
2026-02-01 21:00:00+00:00,1.18464,1.18747,1.17758,1.17987,189092.41,2026-02-01 21:00:00+00:00
2026-02-02 21:00:00+00:00,1.17986,1.18288,1.178,1.18155,123469.35,2026-02-02 21:00:00+00:00
2026-02-03 21:00:00+00:00,1.18155,1.18379,1.17903,1.18015,123473.55,2026-02-03 21:00:00+00:00
2026-02-04 21:00:00+00:00,1.18014,1.18218,1.17749,1.17764,133280.7118,2026-02-04 21:00:00+00:00
2026-02-05 21:00:00+00:00,1.17763,1.1826,1.17654,1.18115,93957.37,2026-02-05 21:00:00+00:00
2026-02-07 21:00:00+00:00,1.18106,1.18277,1.18097,1.18266,5032.9,2026-02-07 21:00:00+00:00
2026-02-08 21:00:00+00:00,1.18267,1.19266,1.18159,1.19036,129340.22,2026-02-08 21:00:00+00:00
2026-02-09 21:00:00+00:00,1.19035,1.19285,1.18866,1.18876,109657.05,2026-02-09 21:00:00+00:00
2026-02-10 21:00:00+00:00,1.18877,1.19272,1.18331,1.18746,144243.61,2026-02-10 21:00:00+00:00
2026-02-11 21:00:00+00:00,1.18747,1.18899,1.18522,1.18691,127501.08,2026-02-11 21:00:00+00:00
2026-02-12 21:00:00+00:00,1.18689,1.18846,1.18469,1.18655,101364.9,2026-02-12 21:00:00+00:00
2026-02-14 21:00:00+00:00,1.18751,1.18755,1.18631,1.18667,2707.28,2026-02-14 21:00:00+00:00
2026-02-15 21:00:00+00:00,1.18667,1.18703,1.18462,1.18503,48307.77,2026-02-15 21:00:00+00:00
2026-02-16 21:00:00+00:00,1.18505,1.18573,1.18049,1.18507,89569.53,2026-02-16 21:00:00+00:00
2026-02-17 21:00:00+00:00,1.18507,1.18535,1.17818,1.17885,84270.7,2026-02-17 21:00:00+00:00
2026-02-18 21:00:00+00:00,1.17884,1.18075,1.17418,1.17682,97918.45,2026-02-18 21:00:00+00:00
2026-02-19 21:00:00+00:00,1.17683,1.18074,1.17432,1.17814,125606.52,2026-02-19 21:00:00+00:00
2026-02-21 21:00:00+00:00,1.17906,1.18346,1.17901,1.18333,5747.05,2026-02-21 21:00:00+00:00
2026-02-22 21:00:00+00:00,1.18333,1.18344,1.17744,1.17929,105382.12,2026-02-22 21:00:00+00:00
2026-02-23 21:00:00+00:00,1.17928,1.17963,1.1766,1.17738,85586.62,2026-02-23 21:00:00+00:00
2026-02-24 21:00:00+00:00,1.17738,1.18163,1.17709,1.1815,80558.98,2026-02-24 21:00:00+00:00
2026-02-25 21:00:00+00:00,1.18149,1.18288,1.17737,1.18031,88900.55,2026-02-25 21:00:00+00:00
2026-02-26 21:00:00+00:00,1.1803,1.18268,1.17887,1.18122,98371.81,2026-02-26 21:00:00+00:00
2026-02-28 21:00:00+00:00,1.17751,1.17876,1.17568,1.1759,9668.59,2026-02-28 21:00:00+00:00
2026-03-01 21:00:00+00:00,1.1759,1.17958,1.16717,1.16944,169778.73,2026-03-01 21:00:00+00:00
2026-03-02 21:00:00+00:00,1.16945,1.17067,1.153,1.16104,227813.09,2026-03-02 21:00:00+00:00
2026-03-03 21:00:00+00:00,1.16106,1.16546,1.15745,1.16346,161962.02,2026-03-03 21:00:00+00:00
2026-03-04 21:00:00+00:00,1.16346,1.16473,1.15587,1.16064,194134.68,2026-03-04 21:00:00+00:00
2026-03-05 21:00:00+00:00,1.16064,1.16213,1.15457,1.1617,184612.6,2026-03-05 21:00:00+00:00
2026-03-07 21:00:00+00:00,1.15442,1.15573,1.1521,1.15243,17029.7,2026-03-07 21:00:00+00:00
2026-03-08 21:00:00+00:00,1.15241,1.16454,1.15069,1.16163,251588.93,2026-03-08 21:00:00+00:00
2026-03-09 21:00:00+00:00,1.16163,1.16672,1.16027,1.16111,192265.08,2026-03-09 21:00:00+00:00
2026-03-10 21:00:00+00:00,1.16115,1.16453,1.15396,1.15425,165919.01,2026-03-10 21:00:00+00:00
2026-03-11 21:00:00+00:00,1.15424,1.15662,1.15096,1.15207,144823.1,2026-03-11 21:00:00+00:00
2026-03-12 21:00:00+00:00,1.15208,1.15296,1.14108,1.14161,144394.56,2026-03-12 21:00:00+00:00
2026-03-14 21:00:00+00:00,1.14218,1.14391,1.14156,1.14353,10216.15,2026-03-14 21:00:00+00:00
2026-03-15 21:00:00+00:00,1.14354,1.15248,1.14139,1.14983,126293.59,2026-03-15 21:00:00+00:00
2026-03-16 21:00:00+00:00,1.14984,1.15471,1.14658,1.15387,120127.61,2026-03-16 21:00:00+00:00
2026-03-17 21:00:00+00:00,1.15389,1.15551,1.14496,1.14632,139412.81,2026-03-17 21:00:00+00:00
2026-03-18 21:00:00+00:00,1.14631,1.16161,1.14429,1.15763,223466.25,2026-03-18 21:00:00+00:00
2026-03-19 21:00:00+00:00,1.1576,1.15805,1.15245,1.15694,156308.79,2026-03-19 21:00:00+00:00
2026-03-21 21:00:00+00:00,1.15385,1.15647,1.1535,1.15618,7699.46,2026-03-21 21:00:00+00:00
2026-03-22 21:00:00+00:00,1.1562,1.16397,1.14843,1.1608,280632.14,2026-03-22 21:00:00+00:00
2026-03-23 21:00:00+00:00,1.16079,1.16282,1.15569,1.16136,216105.39,2026-03-23 21:00:00+00:00
2026-03-24 21:00:00+00:00,1.16137,1.16305,1.15552,1.15614,156860.47,2026-03-24 21:00:00+00:00
2026-03-25 21:00:00+00:00,1.15613,1.15722,1.15196,1.15343,138747.4,2026-03-25 21:00:00+00:00
2026-03-26 21:00:00+00:00,1.15341,1.15476,1.15018,1.15059,127400.41,2026-03-26 21:00:00+00:00
2026-03-28 21:00:00+00:00,1.15047,1.15047,1.14873,1.14916,7400.26,2026-03-28 21:00:00+00:00
2026-03-29 21:00:00+00:00,1.14917,1.15211,1.1443,1.14564,120377.71,2026-03-29 21:00:00+00:00
2026-03-30 21:00:00+00:00,1.14565,1.15744,1.14471,1.15736,185958.7,2026-03-30 21:00:00+00:00
2026-03-31 21:00:00+00:00,1.15737,1.16271,1.15547,1.15896,176442.1,2026-03-31 21:00:00+00:00
2026-04-01 21:00:00+00:00,1.15895,1.16055,1.1509,1.15414,173889.48,2026-04-01 21:00:00+00:00
2026-04-02 21:00:00+00:00,1.15414,1.15489,1.15105,1.15105,42869.88,2026-04-02 21:00:00+00:00
2026-04-04 21:00:00+00:00,1.15216,1.15233,1.15048,1.15096,7783.63,2026-04-04 21:00:00+00:00
2026-04-05 21:00:00+00:00,1.15096,1.15713,1.15062,1.15407,110398.4,2026-04-05 21:00:00+00:00
2026-04-06 21:00:00+00:00,1.15407,1.16902,1.15239,1.16862,178495.5967,2026-04-06 21:00:00+00:00
2026-04-07 21:00:00+00:00,1.16865,1.17217,1.16433,1.16589,210244.34,2026-04-07 21:00:00+00:00
2026-04-08 21:00:00+00:00,1.16591,1.17234,1.16503,1.16913,120346.36,2026-04-08 21:00:00+00:00
2026-04-09 21:00:00+00:00,1.16913,1.17392,1.16773,1.17216,99971.38,2026-04-09 21:00:00+00:00
2026-04-11 21:00:00+00:00,1.16739,1.16805,1.16638,1.16748,9064.7481,2026-04-11 21:00:00+00:00
2026-04-12 21:00:00+00:00,1.1675,1.17666,1.16709,1.17665,120793.94,2026-04-12 21:00:00+00:00
